COD_ESC;NOME_ESCOLA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF
30582;ERNESTO SCHIMIDT CORONEL;0;7;0;0;184;94;0;0;0
28812;ANISIO JOSE MOREIRA;0;12;0;0;596;546;0;0;0
47594;TUFI MADI;0;14;0;0;484;271;0;0;0
911446;IRIA BARBIERI VITA PROFESSORA;0;23;0;0;341;244;0;0;30
296235;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE MIRASSOL CI;0;0;0;0;23;19;0;0;0
28940;FIDELIS PADRE;0;20;0;0;458;635;0;0;0
29300;JOAO PORTUGAL;0;7;0;0;388;0;0;0;0
27339;JOAO DIONISIO PROFESSOR;0;6;0;0;0;182;0;34;0
28861;CARMO TURANO VOLUNTARIO;0;0;0;0;0;363;0;0;0
27972;JOAO PEDRO FERRAZ;0;0;0;0;0;280;0;80;0
27819;JOAO RIBEIRO DA SILVEIRA;0;0;0;0;0;229;0;56;0
985399;CEL JTO A EE FRANCISCO MARQUES PINTO;0;0;0;0;0;0;0;0;0
28502;ACHILES MALVEZZI;0;0;0;0;0;477;0;37;0
28538;ALBERTO ANDALO;0;0;0;0;0;981;0;0;0
28599;OSCAR SALGADO BUENO PROFESSOR;0;0;0;0;390;0;0;0;0
28605;ZULMIRA DA SILVA SALLES PROFESSORA;0;29;0;0;615;0;0;0;0
28733;VICTOR BRITTO BASTOS PROFESSOR;0;0;0;0;554;0;0;0;0
28769;ANTONIO DE BARROS SERRA PROFESSOR;0;10;0;0;521;751;0;0;0
28848;VOLUNTARIOS DE 32;0;0;0;0;449;0;0;0;0
44180;YVETE GABRIEL ATIQUE PROFESSORA;0;0;0;0;386;0;0;0;0
985405;CEL JTO A EE MONSENHOR GONCALVES;0;0;0;0;0;0;0;0;0
28952;GERALDO ALVES MACHADO PROF;0;4;0;0;80;105;0;0;0
29014;JOSE ABRAO MELHEM;0;21;0;0;90;46;0;0;0
28964;ALVARO DUARTE DE ALMEIDA PROF;0;6;0;0;154;183;0;0;0
27546;JOSE FLORENCIO DO AMARAL;0;4;0;0;93;48;0;0;0
27479;ANTONIO PERCILIANO GAUDENCIO;0;2;0;47;40;0;0;0;0
7090;CENTRO DE DETENCAO PROVISORIA DE PAULO DE FARIA;0;0;0;0;0;0;31;35;30
565027;CDP ASP VALDECIR FABIANO DE RIOLANDIA;0;0;0;0;0;0;13;58;33
29002;SARAH ARNOLDI BARBOSA PROFA;0;6;0;0;484;0;0;0;0
29373;ALVARO GUIAO DR;0;15;0;0;584;524;0;135;41
29397;AUGUSTO MARIANI DR;0;9;0;0;414;277;0;0;0
407215;DARIO GIOMETTI PROFESSOR;0;9;0;0;333;0;0;32;0
29506;JUVENTINO NOGUEIRA RAMOS;0;1;0;0;294;193;0;0;0
453785;PENITENCIARIA I DE LAVINIA;0;0;0;0;0;0;17;90;76
453812;PENITENCIARIA II DE LAVINIA;0;0;0;0;0;0;27;31;64
453304;PENITENCIARIA II DE MIRANDOPOLIS;0;0;0;0;0;0;47;78;76
6317;CENTRO DE DETENCAO PROVISORIA  CDP DE NOVA INDEPENDENCIA;0;0;0;0;0;0;21;54;42
30570;MITSUSADA UMETANI DR;0;17;0;0;360;247;0;0;0
29762;NILCE MAIA SOUTO MELO PROFA;0;4;0;0;318;272;0;0;0
29804;VITOR ANTONIO TRINDADE PROF;0;11;0;0;513;688;0;0;88
30016;VANIOLE DIONYSIO MARQUES PAVAN PROFA;0;21;0;0;267;71;0;0;0
30053;MARIA APPARECIDA BALTHAZAR POCO PROFA;0;20;0;0;272;129;0;0;0
30089;JOUBERT DE CARVALHO DR;0;8;0;0;254;0;0;0;0
920575;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;0;11;0;0;274;86;0;0;0
29993;OLIMPIO CAMARGO PROF;0;2;0;0;125;73;0;12;0
29981;VICENTE BARBOSA;0;18;0;0;390;326;0;66;28
30259;VICENTE FELICIO PRIMO;0;4;0;0;264;0;0;0;0
446981;TEREZINHA LOT ZIN TELECO PROFESSORA;0;8;0;0;350;180;0;0;0
923382;ANTONIO SALES OLIVEIRA PROFESSOR;0;11;0;0;290;227;0;0;0
924283;OLIVIA ANGELA FURLANI PROFESSORA;0;14;0;0;299;191;0;13;0
65341;CENTRO DE RESSOCIALIZACAO DE BIRIGUI CLASSES PROV;0;0;0;0;0;0;20;33;59
30173;OSWALDO JANUZZI PROFESSOR;0;19;0;0;427;201;0;0;0
30508;CINELZIA LORENCI MARONI PROFESSORA;0;8;0;0;270;183;0;0;0
395365;INDIA MARIA ROSA;3;0;0;10;9;0;0;0;0
31252;JULIETA GUEDES MENDONCA PROFA;0;0;0;0;382;359;0;0;0
911173;ALFREDO MACHADO;0;17;0;0;258;61;0;0;0
457899;PENITENCIARIA ASP ADRIANO APARECIDO DE PIERI DE DRACENA;0;0;0;0;0;0;28;47;66
31598;IRALDO ANTONIO MARTINS DE TOLEDO;0;3;0;0;160;67;0;19;10
30958;JOSE EDSON MOYSES PROF;0;4;0;0;251;154;0;20;15
448370;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLES IRAPURU I  CI;0;0;0;0;11;17;0;0;0
31306;GERALDO PECORARI PROF;0;9;0;0;258;0;0;0;0
31422;JACINTO PERNAS GOMATO;0;1;0;0;101;61;0;14;6
573139;PENITENCIARIA DE OSVALDO CRUZ SEMIABERTO;0;0;0;0;0;0;5;23;23
31069;JOEL AGUIAR PROF;0;12;0;0;371;225;0;33;14
31159;LUCIO ANTUNES DOM;0;0;0;0;385;165;0;65;62
31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;0;0;0;0;111;56;0;15;7
31461;SALVADOR RAMOS DE MOURA PROF;0;0;0;0;98;55;0;7;4
30831;TAIEKA TAKAHASHI GIMENES PROFA;0;2;0;0;60;46;0;4;0
43138;MARCIO DE SOUZA E MELLO MARECHAL DO AR;0;0;0;0;0;169;0;0;0
32475;ALBERTO SANTOS DUMONT;0;10;0;0;464;359;0;0;0
32505;JOAO GOMES MARTINS CORONEL;0;1;0;0;437;235;0;0;0
453213;PENITENCIARIA TACYAN MENEZES DE LUCENA;0;0;0;0;0;0;40;85;90
32682;LUCIA SILVA DE ASSUMPCAO;0;20;0;0;547;337;0;0;0
31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;0;2;0;0;318;360;0;0;0
31999;JOSE FOZ DOUTOR;0;25;0;0;303;204;0;0;0
32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;0;2;0;0;204;86;0;0;0
32074;SARRION MONSENHOR;0;11;0;0;372;353;0;0;0
43151;CLOTILDE VEIGA DE BARROS PROFESSORA;0;8;0;0;305;286;0;0;0
44684;ARLINDO FANTINI PROFESSOR;0;0;0;0;310;110;0;0;0
31987;ANIBAL VITOR FAVA;0;5;0;0;121;111;0;0;0
453195;PENITENCIARIA JOAO AUGUSTINHO PANNUCCI;0;0;0;0;0;0;0;57;66
32244;MARIA APARECIDA QUEIROZ CASARI PROFESSORA;0;1;0;0;160;71;0;8;4
32839;ALFREDO WESTIN JUNIOR;0;10;0;0;0;261;0;44;16
32207;ORLANDO DRUMOND MURGEL ENGENHEIRO;0;0;0;0;278;0;0;79;0
32220;18 DE JUNHO;0;3;0;0;186;461;0;0;0
32268;SHIGUETOSHI YOSHIHARA;0;3;0;46;92;42;0;0;0
900941;MERCIA MARIA PRETTI SOARES PROFESSORA;0;0;0;306;0;0;0;0;0
911203;ADELINO CHUBA GUIMARO PROFESSOR;0;7;0;164;0;0;0;0;0
911215;JOAQUIM RODRIGUES FILHO PROFESSOR;0;2;0;198;0;0;0;0;0
32189;ANTONIO MARINHO DE CARVALHO FILHO;0;0;0;0;389;100;0;0;0
922663;HIROSHI SHIRASSU SHIRUCA PROFESSOR;0;5;0;0;274;0;0;0;0
471549;PENITENCIARIA ZWINGLIO FERREIRA DE PRESIDENTE VENCESLAU;0;0;0;0;0;0;8;18;32
32876;ALICE MACIEL SANCHES PROFESSORA;0;5;0;0;282;270;0;53;43
32918;MARIA APARECIDA DE AZEREDO PASSOS;0;14;0;0;125;40;0;0;0
922559;FAZENDA SAO BENTO;0;13;0;85;105;68;0;7;4
32645;LIRIA YURICO SUMIDA PROFESSORA;0;3;0;0;0;145;0;38;27
32273;JOAO DA CRUZ MELLAO;0;5;0;88;71;39;0;15;13
909646;ANTONIA BINATO SILVA VO NINA;0;5;0;59;45;25;0;0;0
32300;BAIRRO SANTA RITA DO PONTAL;0;0;0;0;43;0;0;0;0
909658;LIDIA SANAE OYA;0;0;0;0;29;29;0;0;0
33145;CAROLINA FRANCINI BURALI DONA;0;6;0;0;281;106;0;0;0
33182;FRANCISCA RIBEIRO MELLO FERNANDES PROFA;0;20;0;0;211;47;0;0;0
33200;JOSE AUGUSTO RIBEIRO;0;3;0;0;305;0;0;0;0
33236;LOURDES PEREIRA PROFA;0;18;0;0;261;67;0;0;0
33273;ERNANI RODRIGUES PROF;0;0;0;0;321;153;0;0;0
917977;LENY BARROS DA SILVA PROFA;0;0;0;0;300;223;0;0;0
428760;CEL JTO A EE PROF CARLOS ALBERTO DE OLIVEIRA;0;0;0;0;0;0;0;0;0
32979;SANTO HINO;0;2;0;0;25;0;0;0;0
33042;JOSE AUGUSTO DE CARVALHO DR;0;0;0;0;207;245;0;0;0
43205;JARDIM SAO FRANCISCO;0;0;0;186;0;0;0;0;0
33091;TEOFILO ELIAS PROF;0;4;0;0;140;76;0;0;0
900874;NOEMIA GARCIA CICILIATO PROFA;0;1;0;164;0;0;0;0;0
33339;ISIDORO BAPTISTA;0;10;0;0;199;238;0;0;0
453473;PENITENCIARIA DE PARAGUACU PAULISTA;0;0;0;0;0;0;51;46;38
985521;CEL JTO A EE DIVA FIGUEIREDO DA SILVEIRA;0;0;0;0;0;0;0;0;0
906815;VILA DO LAGO;0;2;0;0;479;270;0;0;0
33406;ALCYR DA ROSA LIMA PROF;0;11;0;0;349;240;0;0;56
33492;HILMAR MACHADO DE OLIVEIRA;0;0;0;0;267;205;0;117;0
33455;IZIDORO DAUN;0;4;0;0;132;124;0;30;13
33698;NELSON CABRINI PROF;0;0;0;0;224;113;0;0;0
33704;LOURENCO DE ALMEIDA SENNE DR;0;10;0;0;279;0;0;0;0
33716;GERALDO ZANCOPE PROF;0;12;0;284;0;0;0;0;0
33736;CARLOTA DE NEGREIROS ROCHA PROFA;0;21;0;345;0;0;0;0;0
33753;BICUDO MONSENHOR;0;10;0;0;409;153;0;0;0
33765;WALDEMAR MONIZ DA ROCHA BARROS DR;0;13;0;0;292;0;0;0;0
33820;ABEL AUGUSTO FRAGATA;0;5;0;223;0;0;0;0;0
33832;ANTONIO AUGUSTO NETTO;0;0;0;0;261;562;0;0;33
33856;BALTAZAR DE GODOY MOREIRA PROF;0;30;0;0;319;583;0;0;0
43655;ORACINA CORREA DE MORAES RODINE PROFA;0;14;0;0;387;188;0;0;0
43679;WANDA HELENA TOPPAN NOGUEIRA PROFA;0;5;0;0;218;0;0;0;0
917990;NASIB CURY;0;3;0;0;165;0;0;0;0
148519;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE MARILIA  CIP;0;0;0;0;0;0;0;0;0
33790;VITU GIORGI DONA;0;7;0;0;228;118;0;5;8
33558;DIRCE BELLUZZO DE CAMPOS PROFA;0;7;0;0;204;161;0;0;0
33522;EDUARDO DE SOUZA PORTO CEL;0;1;0;0;118;70;0;0;0
34393;MIGUEL PRIANTE CALDERARO DOUTOR;0;6;0;0;347;236;0;14;0
34022;ESMERALDA SOARES FERRAZ PROFESSORA;0;0;0;0;228;50;0;0;0
34058;MARIA DO CARMO ARRUDA DA SILVA PROFESSORA;0;0;0;0;197;203;0;85;0
34150;ORLANDO QUAGLIATO;0;0;0;20;28;13;0;0;0
34198;DALTON MORATO VILLAS BOAS PROFESSOR;0;0;0;110;156;0;0;0;0
577145;PROFESSOR NORIVAL VIEIRA DA SILVA;0;0;0;0;211;49;0;0;0
363625;CEL JTO A EE DOMINGOS CAMERLINGO CALO;0;0;0;0;0;0;0;0;0
34149;NICOLA MARTINS ROMEIRA;0;5;0;0;254;128;0;31;8
33960;MARIO BRIATORE PADRE;0;3;0;0;436;185;0;79;31
34265;HOMERO CALVOSO PROFESSOR;0;0;0;0;374;184;0;0;0
38076;TEREZINHA MARIANO MAGNANI PROFESSORA;0;0;0;0;228;147;0;0;0
31665;MARIA HELENA BASSO ANTUNES PROFESSORA;0;0;0;0;250;0;0;0;0
32414;JOSE GIORGI;0;0;0;0;271;0;0;0;0
34563;SEBASTIAO TEIXEIRA PINTO PROFESSOR;0;3;0;135;0;0;0;0;0
34599;JOAO BREDICKS;0;0;0;55;79;0;0;0;0
903711;IRENE RESINA MIGLIORUCCI PROFESSORA;0;0;0;0;390;255;0;56;41
34548;AUDA MALTA PROFESSORA;0;0;0;0;78;36;0;0;0
34769;JEREMIAS JUNIOR CORONEL;0;7;1;0;0;383;0;113;0
47727;SEBASTIANA MUNIZ PAIVA;0;3;0;0;74;30;0;0;0
919559;BAIRRO JAIRE;0;0;0;0;52;0;0;0;0
100249;ALDEIA CAPOEIRAO;0;0;0;3;5;0;3;3;3
35269;SYLAS BALTAZAR DE ARAUJO PROFESSOR;0;1;0;0;73;61;0;0;0
40265;SANTA RITA DE CASSIA;0;4;0;0;133;60;0;0;0
911884;MARIA JOSE MORAIS DE CARVALHO PROFESSORA;0;1;0;0;92;41;0;0;0
14400;LUIZ DARLY GOMES DE ARAUJO PROFESSOR;0;0;0;0;377;242;0;0;0
35191;YOLANDA ARAUJO SILVA PAIVA PROFESSORA;0;13;0;0;242;143;0;37;0
45100;DINORAH SILVA DOS SANTOS PROFESSORA;0;0;0;0;340;188;0;0;0
100389;ALDEIA SANTA CRUZ;0;0;0;7;0;0;0;0;0
100407;ALDEIA RIO BRANCO II;0;0;0;6;2;0;0;0;0
35166;MARIA APARECIDA VIANA MUNIZ PROFESSORA;0;11;0;0;529;0;0;0;0
35212;MARIA DAS DORES VIANA PEREIRA PROFESSORA;0;0;0;0;74;67;0;0;0
903735;ODETE PEREIRA GOULART SALES PROFESSORA;0;0;0;0;81;35;0;0;0
568430;ALDEIA ARACA MIRIM;0;0;0;9;4;0;8;0;7
924593;ESTEPHANO ORLANDO PAULOVSKI PROFESSOR;0;10;0;0;579;35;0;0;0
35099;JOAQUIM GOULART PROFESSOR;0;5;0;0;146;92;0;0;0
477783;ALDEIA ITAPU MIRIM;0;0;0;3;5;6;0;0;0
49803;LUCILIA GROTHE LIBERATO;0;9;0;0;139;72;0;0;0
46772;LUIZ ABEL;0;13;0;0;487;217;0;0;0
911331;JARDIM SAO JOAO;0;6;0;0;460;245;0;0;0
911343;VITALINO BERNINI PADRE PROFESSOR;0;10;0;0;375;172;0;0;0
327712;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE PERUIBECIP;0;0;0;0;0;0;0;0;0
12178;JARDIM BOPEVA;0;2;0;0;0;501;0;0;0
12221;LAUDELINO FERNANDES DOS SANTOS PROFESSOR;0;8;0;0;0;404;0;0;0
45196;MAGALI ALONSO PROFESSORA;0;21;0;0;453;674;0;0;0
46127;JULIO SECCO DE CARVALHO;0;11;0;0;86;182;0;0;0
269335;MARLENE LEITE DA SILVA PROFESSORA;0;5;0;0;283;200;0;0;0
567577;CENTRO DE ATENDIMENTO SOCIO ED AO ADOLESC PRAIA GRANDE II;0;0;0;0;0;0;0;0;0
12087;ENIO VILAS BOAS PROFESSOR;0;7;0;0;354;0;0;0;0
12129;MARIA THEREZA DA CUNHA PEDROSO PROFESSORA;0;0;0;0;273;178;0;0;0
12142;ZULMIRA DE ALMEIDA LAMBERT PROFESSORA;0;0;0;0;0;447;0;0;0
901404;ALBINO LUIZ CALDAS PROFESSOR;0;0;0;0;308;520;0;0;0
909865;JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR;0;8;0;0;248;166;0;83;0
909877;JOAQUIM LOPES LEAO PASTOR;0;0;0;0;385;291;0;0;0
12609;AMERICO ALVES;0;1;0;0;0;206;0;0;0
13080;JUCA PADRE;0;0;0;0;131;97;0;0;0
13158;REGINA POMPEIA PINTO PROFA;0;4;0;0;129;90;0;0;0
918362;HILDA ROCHA PINTO PROFA;0;20;0;0;265;147;0;0;0
985260;CEL JTO A EE OSVALDO CRUZ;0;0;0;0;0;0;0;0;0
459203;CEL JTO A EE PAULO VIRGINIO;0;0;0;0;0;0;0;0;0
12920;FRANCISCO AUGUSTO DA COSTA BRAGA PROF;0;0;0;0;0;754;0;249;0
37175;LUIZ MENEZES PROF;0;6;0;0;149;54;0;0;0
921725;SYLVIO JOSE MARCONDES COELHO PROF;0;0;0;0;207;150;0;0;0
12403;HORTA CORONEL;0;1;0;0;78;51;0;64;25
901489;JULIO FORTES;0;0;0;0;0;128;0;0;0
12944;GABRIEL PRESTES;0;0;0;0;0;901;0;315;0
13109;ARNOLFO AZEVEDO;0;17;0;0;443;364;0;0;0
12427;JOSE DE PAULA FRANCA PROF;0;6;0;0;0;269;0;111;47
12877;ANDRE BROCA PROF;0;0;0;0;0;348;0;128;0
12440;MIGUEL PEREIRA;0;1;0;0;0;132;0;0;0
460254;CEL JTO A EE THEODORO CORREA CINTRA PROF;0;0;0;0;0;0;0;0;0
13389;EURIPEDES BRAGA PROFESSOR;0;0;0;0;278;0;0;0;0
13456;YOLANDA BUENO DE GODOY PROFESSORA;0;9;0;0;245;238;0;0;0
42274;WILSON PIRES CESAR PROFESSOR;0;12;0;0;169;0;0;0;0
908046;JOSE WADIE MILAD PROFESSOR;0;7;0;0;307;112;0;0;0
914435;CELIA KEIKO IKEDA PROFESSORA;0;9;0;0;109;0;0;0;0
916286;ESCOLASTICA ANTUNES SALGADO PROFESSORA;0;0;0;0;160;101;0;0;0
922614;ANTONIO APPARECIDO FALCAO PROFESSOR;0;0;0;0;139;80;0;0;0
471264;PENITENCIARIA FEMININA II DE TREMEMBE;0;0;0;0;0;0;16;77;55
13523;ILZA IRMA MOELLER COPPIO PROFESSORA;0;0;0;0;0;339;0;0;0
13572;ANA CANDIDA DE BARROS MOLINA PROFESSORA;0;10;0;0;271;250;0;0;0
13626;OLIMPIO CATAO;0;3;0;0;240;0;0;0;0
13948;JOAO CURSINO;0;1;0;0;207;779;0;369;0
23462;ESTEVAM FERRI PROFESSOR;0;10;0;0;0;395;0;0;0
35361;MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA;0;0;0;0;0;227;0;0;0
35373;JOAQUIM ANDRADE MEIRELLES PROFESSOR;0;0;0;0;0;243;0;0;0
35385;ELMANO FERREIRA VELOSO;0;4;0;93;229;123;0;0;0
37837;LOURDES MARIA DE CAMARGO PROFESSORA;0;16;0;430;435;454;0;0;0
42336;DOMINGOS DE MACEDO CUSTODIO PROFESSOR;0;10;0;124;206;0;0;0;0
47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;0;20;0;419;543;384;0;0;0
901532;DINORA PEREIRA RAMOS BRITO PROFESSORA;0;9;0;405;334;306;0;0;0
902548;RUTH COUTINHO SOBREIRO PROFESSORA;0;21;0;352;361;360;0;0;0
905100;MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA;0;12;0;0;141;385;0;0;0
919724;ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA;0;16;0;0;345;374;0;0;0
922857;NILCE CONCEICAO DE LIMA PROFESSORA;0;17;0;0;493;385;0;0;0
121617;CENTRO ATEND SOCIOED ADOLESCENTE S JOSE DOS CAMPOSCIP;0;0;0;0;0;0;0;0;0
39676;MALVINA LEITE E SILVA PROFESSORA;0;8;0;0;242;126;0;0;0
45482;RUTH SA PROFESSORA;0;7;0;0;276;139;0;0;0
49219;PEREIRA DE MATTOS DOUTOR;0;11;0;0;0;356;0;0;0
985740;CEL JTO A EE MINISTRO JOSE MOURA RESENDE;0;0;0;0;0;0;0;0;0
12889;CHICO PADRE;0;11;0;0;270;186;0;16;10
14096;FIGUEIRA DE TOLEDO;0;14;0;0;214;106;0;10;0
924519;BAIRRO VARGEM GRANDE;0;1;0;0;43;17;0;0;0
13882;EDUARDO JOSE DE CAMARGO CORONEL;0;18;0;0;335;297;0;52;30
14072;QUEIROZ CORONEL;0;14;0;0;229;133;0;0;0
37874;IGNACIO GIOIA MONSENHOR;0;4;0;0;0;354;0;0;0
14011;ROQUE DE CASTRO REIS PROFESSOR;0;10;0;0;0;370;0;50;0
14023;JOAO ALVES MONSENHOR;0;2;0;0;0;551;0;0;0
14254;MONTEIRO LOBATO;0;4;0;0;0;253;0;0;0
14285;MARIO CARDOSO FRANCO PROFESSOR;0;11;0;0;0;386;0;0;0
39664;JOSE MARCONDES DE MATTOS DOUTOR;0;0;0;0;0;282;0;0;0
43916;AMACIO MAZZAROPI;0;3;0;0;0;342;0;0;0
46838;CESIDIO AMBROGI PROFESSOR;0;3;0;0;0;275;0;0;0
49220;ANTONIO DE MOURA ABUD DOUTOR;0;5;0;0;0;174;0;0;0
914460;MIGUEL PISTILLI;0;0;0;0;0;612;0;0;0
411848;CENTRO DE ATEND SOCIOEDUC AO ADOLESC DE TAUBATE CI;0;0;0;3;33;14;0;0;0
411851;CENTRO DE ATEND SOCIOEDUC AO ADOLESC DE TAUBATE  CIP;0;0;0;0;0;0;0;0;0
6415;RENE DE OLIVEIRA BARBOSA DR;0;7;0;0;1073;488;0;0;0
6476;AMADEU RODRIGUES NORTE;0;4;0;0;147;99;0;0;0
908903;MARIANO BARBOSA DE SOUZA PROF;0;7;0;0;269;102;0;0;0
910375;ANA MARIA DE CARVALHO PEREIRA;0;13;0;0;391;278;0;0;0
6774;ANTONIO LERARIO;0;9;0;0;265;156;0;0;0
38398;IVAN BRASIL;0;7;0;0;393;205;0;0;0
577078;PAULO ISMAEL DOS SANTOS SOBRINHO;0;1;0;0;115;73;0;0;0
902743;EMILIA LEITE MARTINS;0;3;0;0;199;123;0;14;9
13705;HERMINIA SILVA DE MESQUITA PROFA;0;7;0;0;439;165;0;0;0
13785;CARLOS PORTO CORONEL;0;2;0;0;0;504;0;0;0
36341;FRANCISCO FELICIANO FERREIRA DA SILVA PROF CHICO FERREIRA;0;12;0;0;347;846;0;0;0
39597;BENEDITA FREIRE DE MACEDO DONA;0;9;0;0;214;69;0;0;0
39652;LAURA AUGUSTA DE CARVALHO ROSAS PROFA;0;2;0;0;154;52;0;0;0
45445;MARIA APARECIDA RICO PROFA;0;2;0;0;70;38;0;0;0
908022;AMAURY TEIXEIRA VASQUES PROF;0;5;0;0;357;213;0;30;35
925901;HELIA DIVINO DE SOUZA PROFA;0;8;0;0;249;96;0;0;0
45457;WALDEMAR SALGADO PROF;0;5;0;0;0;404;0;48;0
5870;CEEJA DE SANTA ISABEL;0;0;0;0;0;0;0;317;142
6543;LAURENTINA LORENA CORREA DA SILVA PROFA;0;12;0;0;433;99;0;0;0
11320;THOMAZ RIBEIRO DE LIMA;0;17;0;0;0;505;0;81;0
11332;ALCIDES DE CASTRO GALVAO;0;11;0;0;0;370;0;0;0
39559;MARIO TROMBINI COMENDADOR;0;3;0;0;215;83;0;0;0
48537;COLONIA DOS PESCADORES;0;12;0;0;404;518;0;0;0
11228;GABRIEL RIBEIRO DOS SANTOS DOUTOR;0;3;0;0;0;259;0;0;0
42092;MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA;0;18;0;0;0;488;0;0;0
11265;WALKIR VERGANI;0;12;0;0;0;557;0;97;0
46681;DULCE CESAR TAVARES PROFESSORA;0;7;0;0;0;252;0;0;0
46700;SEBASTIANA COSTA BITTENCOURT PROFESSORA;0;0;0;0;0;174;0;0;0
45123;IDALINA DO AMARAL GRACA;0;23;0;0;422;314;0;0;0
46747;MARIA ALICE ALVES PEREIRA;0;10;0;0;317;250;0;0;0
47824;AURELINA FERREIRA PROFESSORA;0;23;0;0;397;227;0;0;0
307221;FAZENDA DA CAIXA;0;0;0;0;4;5;0;21;23
14370;ANTONIA BAPTISTA CALAZANS LUZ PROFA;0;5;0;0;0;271;0;0;0
38866;SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA;0;5;0;110;213;70;0;0;0
46848;ROSARIA JANUZZI PROFA;0;12;0;57;80;33;0;0;0
912013;JULIA RIBEIRO BRETAS PROFA;0;4;0;72;93;69;0;0;0
5693;BAIRRO DE BOMBAS;0;0;0;0;1;4;0;0;0
14312;DIOGENES RIBEIRO DE LIMA;0;4;0;0;142;128;0;0;0
48239;JULIA DA SILVEIRA MELLO PROFA;0;1;0;0;70;55;0;0;0
458168;CEL JTO A EE DIOGENES RIBEIRO DE LIMA;0;0;0;0;0;0;0;0;0
38885;ABDIEL LOPES MONTEIRO PROF;0;3;0;0;158;109;0;0;0
14412;PAULO FRANCISCO DE ASSIS PROF;0;5;0;0;220;126;0;0;0
14503;PEDRO BENTO ALVES;0;10;0;0;331;205;0;0;0
14461;PAULO ARAUJO NOVAES DOUTOR;0;9;0;0;595;278;0;0;0
14497;JOAO CRUZ CORONEL;0;10;0;0;539;627;0;0;0
454011;PENITENCIARIA NELSON MARCONDES DO AMARAL;0;0;0;0;0;0;27;120;106
336816;CENTRO DE ATEND SOCIOEDUC AO ADOLESC FEMININO ANITA GARIBALDI  CI;0;0;0;0;12;11;0;0;0
483230;CENTRO DE DETENCAO PROVISORIA DE CERQUEIRA CESAR;0;0;0;0;0;0;39;75;60
14485;JOAO MICHELIN;0;9;0;0;510;287;0;0;0
903188;ABILIO RAPOSO FERRAZ JUNIOR;0;9;0;0;420;208;0;0;0
453572;PENITENCIARIA CABO P M MARCELO PIRES DA SILVA;0;0;0;0;0;0;158;46;156
14515;PAULO DELICIO;0;6;0;0;349;225;0;0;0
900424;DIMAS MOZART E SILVA PROFESSOR;0;2;0;0;273;155;0;0;0
924088;JOSE PIRES DE CARVALHO DOUTOR;0;0;0;0;195;0;0;0;0
573735;PENITENCIARIA DE TAQUARITUBA;0;0;0;0;0;0;26;107;87
454126;PENITENCIARIA ORLANDO BRANDO FILINTO;0;0;0;0;0;0;149;57;88
560625;CENTRO ATEND SOCIOEDUC ADOLESCENTE  RIO NOVO  CI;0;0;0;0;21;18;0;0;0
560637;CENTRO ATEND SOCIOEDUC ADOLESCENTE  TRES RIOS  CI;0;0;0;0;17;33;0;0;0
14904;PEDRO AUGUSTO BARRETO PROF;0;5;0;0;0;295;0;71;0
14850;JOAO QUEIROZ MARQUES PROF;0;21;0;0;538;338;0;0;0
925755;ALVARO JOSE DE SOUZA;0;0;0;0;316;0;0;0;0
296703;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE BOTUCATUCIP;0;0;0;0;0;0;0;0;0
14692;ANIZIO FERRAZ GODINHO PROF;0;3;0;0;145;522;0;25;0
16536;CESARIO CARLOS DE ALMEIDA;0;6;0;0;134;470;0;0;0
39688;MARIA BENEDITA DE ALMEIDA BAIDA PROFA;0;10;0;0;294;97;0;0;0
15097;SEBASTIAO PINTO PROF;0;7;0;0;258;0;0;0;0
46905;JUVENAL PAIVA PEREIRA PROF;0;18;0;0;177;120;0;0;0
49293;ATALIBA JULIO DE OLIVEIRA PROF;0;8;0;292;0;0;0;0;0
900285;JAIR BARTH PROF;0;7;0;0;342;222;0;0;0
905239;PERICLES GALVAO PROF;0;10;0;0;252;98;0;0;0
918519;EURINY DE SOUZA VIEIRA PROFA;0;6;0;0;281;0;0;46;0
453493;CENTRO DE RESSOCIALIZACAO DE ITAPETININGA;0;0;0;0;0;0;12;60;47
453717;PENITENCIARIA II DE ITAPETININGA;0;0;0;0;0;0;35;174;213
